"data.identification.country_registered","company_number","data.country_of_residence","data.name","data.address.country","data.identification.registration_number","CompanyName","CountryOfOrigin","IncorporationDate","SICCode.SicText_1","tender_id","tender_year","bid_price","lot_status","buyer_name","buyer_mainActivities","buyer_buyerType","new_data.identification.country_registered","secret","age"
"Cayman Islands","06852578",NA,"Cerberus Institutional Partners Vi, Lp","United States","805-3751135443","NAVISTAR DEFENSE U.K. LIMITED","United Kingdom","19/03/2009","29320 - Manufacture of other parts and accessories for motor vehicles","6a5cfaae-aa25-418e-b74b-2d48f9981ddd",2010,NA,"AWARDED","Defence Support Group (DSG), DSG Support Group","DEFENCE","NATIONAL_AUTHORITY","Cayman Islands",1,11
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","b88465a4-9e1e-468f-8ac2-8e3b78c34d09",2013,NA,"AWARDED","The Scottish Ministers acting through the Scottish Government","GENERAL_PUBLIC_SERVICES,ENVIRONMENT","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","98f48eb8-c970-44ad-921b-07ff27fa8cb6",2015,337669,"AWARDED","Caledonian Maritime Assets Ltd","OTHER","PUBLIC_BODY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","4be8d663-a46e-47a4-a098-c4e3416fe570",2011,NA,"AWARDED","Fast Air Support Team (FAST), DE&S","DEFENCE","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","b88465a4-9e1e-468f-8ac2-8e3b78c34d09",2013,208966,"AWARDED","The Scottish Ministers acting through the Scottish Government","GENERAL_PUBLIC_SERVICES,ENVIRONMENT","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","d155e5d7-db4e-4b12-a851-7739130bac58",2015,NA,"AWARDED","Caledonian Maritime Assets Ltd","OTHER","PUBLIC_BODY","Cayman Islands",1,53
"Cayman Islands","09937828",NA,"Genewiz Group","United States","304217","GENEWIZ UK LIMITED","United Kingdom","06/01/2016","71200 - Technical testing and analysis","8c921574-03a7-4b87-873b-cdcedb064b00",2017,NA,"AWARDED","The University of Warwick","","","Cayman Islands",1,4
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","86621d34-c0c3-4d06-ae7e-8d3691fb958e",2014,NA,"AWARDED","Yorkshire Purchasing Organisation","HOUSING_AND_COMMUNITY_AMENITIES,EDUCATION,GENERAL_PUBLIC_SERVICES,OTHER,ENVIRONMENT","REGIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","a82c2456-52a7-4132-abe2-8dcd48f43929",2012,3507541,"AWARDED","Air Commodities (AC), DE&S","DEFENCE","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","337a0496-9d07-4132-ad78-03126e181ea3",2012,NA,"AWARDED","Maritime Platform Systems Team, DE&S","DEFENCE","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","1ccfc1f2-b620-4165-b544-e16c00cb49d6",2013,NA,"AWARDED","Maritime Platform Systems Team, DE&S","DEFENCE","NATIONAL_AUTHORITY","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","c0f9c66f-0d83-4891-87de-e26b6696968e",2014,NA,"AWARDED","DESSHIPSCOMRCL-MPS-4A1","","OTHER","Cayman Islands",1,53
"Cayman Islands","00905173",NA,"Survitec Holdings 1 Limited","Cayman Islands","234868","SURVITEC GROUP LIMITED","United Kingdom","03/05/1967","32990 - Other manufacturing n.e.c.","379467b3-8f6d-47b9-bd93-9d8dc758ccc9",2016,60478,"AWARDED","Ministry of Defence, Ships, Maritime Spares (MS)","","","Cayman Islands",1,53
"Caymen Islands","10809863",NA,"Oep Vi Gp, Ltd","United States","Ein 47-2380703","NEOLOGY UK LIMITED","United Kingdom","08/06/2017","26200 - Manufacture of computers and peripheral equipment","efff486c-1451-4488-8d86-555628035c60",2018,371940,"AWARDED","LGSS Procurement on behalf of Cambridgeshire County Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Cayman Islands",1,3
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","6b95a977-7891-4e98-910e-a322afad0e33",2014,14873,"AWARDED","Pensions Regulator","","OTHER","Delaware, USA",1,43
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","23e0be38-3a21-404f-b692-494741b0546f",2013,33333,"AWARDED","The Met Office","","OTHER","Delaware, USA",1,43
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","6db17729-aaab-4739-bffc-8fb2624e28ef",2015,12000,"AWARDED","MET OFFICE","","","Delaware, USA",1,43
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","96260dab-af0b-423b-966a-438c938d1df0",2009,349715.56,"AWARDED","Hampshire County Council","ECONOMIC_AND_FINANCIAL_AFFAIRS,EDUCATION,ENVIRONMENT,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY,RECREATION_CULTURE_AND_RELIGION,SOCIAL_PROTECTION,HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,43
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","3378f857-1e5e-4f8d-92ce-5b2d90c03876",2011,33333,"AWARDED","Pensions Regulator","","OTHER","Delaware, USA",1,43
"De, Usa","01328744",NA,"Gartner, Inc.","United States","2232152","SHL GROUP LIMITED","United Kingdom","05/09/1977","70100 - Activities of head offices","3a9970a7-5f30-4fe2-939b-38fec512e166",2014,18640,"AWARDED","Pensions Regulator","","OTHER","Delaware, USA",1,43
"Delaware","00026077",NA,"Valmont Industries, Inc.","United States","De 0804194","DELTA LIMITED","United Kingdom","12/03/1888","70100 - Activities of head offices","1cbdf72a-3d40-4ee7-8c95-06979d0bf346",2009,NA,"AWARDED","Darlington Borough Council","GENERAL_PUBLIC_SERVICES,EDUCATION,ENVIRONMENT,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,132
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","22da6b23-e4c9-4f7e-8e23-44a647daa170",2013,NA,"AWARDED","Agri-Food and Biosciences Institute (AFBI)","OTHER,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Delaware, USA",1,31
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","8a193a1f-f2b8-4a13-ac19-6f8a50c9a75c",2015,49656,"AWARDED","MINISTRY OF DEFENCE","","","Delaware, USA",1,31
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","22da6b23-e4c9-4f7e-8e23-44a647daa170",2013,NA,"AWARDED","Agri-Food and Biosciences Institute (AFBI)","OTHER,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Delaware, USA",1,31
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","3d3af079-218a-42a3-8cbc-9ece8af9b743",2018,20000,"AWARDED","Public Health England","","","Delaware, USA",1,31
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","0c5682d4-2a84-45d8-a32c-2a8c6fbc66fb",2019,60371.28,"AWARDED","MINISTRY OF DEFENCE","","","Delaware, USA",1,31
"Delaware","02454226",NA,"Idexx Laboratories, Inc.","United States","2023825","IDEXX LABORATORIES LIMITED","United Kingdom","20/12/1989","75000 - Veterinary activities","a96410e1-a582-45ec-8292-0c1b59bc6802",2011,NA,"AWARDED","Selectusonline Ltd","ELECTRICITY,WATER","UTILITIES","Delaware, USA",1,31
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","ef8ac6bb-bbd1-4bd3-bf6b-f5fcedc59c24",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","18a3b694-4e3a-4118-a04c-c287ac6db774",2017,1679675,"AWARDED","Belfast Health And Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","98da0074-71f1-43a3-8146-4354b8a9428d",2012,18467,"AWARDED","Ministry of Defence - Defence Equipment and Support - Joint Supply Chain","","OTHER","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","25fb7698-93c6-4326-8c6f-bd47200ff109",2015,NA,"AWARDED","Velindre NHS Trust, NHS Wales Shared Services Partnership — Procurement Services (on behalf of All Wales LHB's and Trusts)","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","d58ec4e9-af95-4cb2-ba21-806da2158c80",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","88e51e40-8f8b-4c6d-83b9-39383dce76ad",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","1430b692-dab0-4c6e-beb0-3e59f879f1c8",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","c9340f49-4300-450a-95ec-bbc23d72711a",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","d773683f-c503-4e22-9195-76589e15e8a3",2017,8635970,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","afd44db2-1cf0-4f9a-b371-6345178426ea",2017,223957,"AWARDED","Belfast Health And Social Care Trust","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","842ec333-470b-4e96-a48b-df729c9ed3f5",2016,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","6dc5f10e-4bc4-41d6-8d8e-5476d4c9e1d7",2015,NA,"AWARDED","Velindre NHS Trust, NHS Wales Shared Services Partnership — Procurement Services (on behalf of All Wales LHB's and Trusts)","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","837baf83-8870-4172-90bd-a8e54c1110a2",2013,NA,"AWARDED","NHS Wales Shared Services Partnership — Procurement Services (as hosted by Velindre NHS Trust)","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","d8dcea04-d4d4-46a3-b419-17a602efc866",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","02543818",NA,"Gilead Sciences, Inc.","United States","2129876","GILEAD SCIENCES LTD","United Kingdom","27/09/1990","46460 - Wholesale of pharmaceutical goods","d31f970a-53a8-41b7-aece-7c6059f67fdf",2016,1475026,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,30
"Delaware","08867781",NA,"Delta Air Lines Inc.","United States","0654427","VIRGIN ATLANTIC LIMITED","United Kingdom","29/01/2014","70100 - Activities of head offices","20a964dc-383c-449a-ad3d-7f4ca929330f",2009,NA,"AWARDED","Buying Solutions","OTHER,DEFENCE,ECONOMIC_AND_FINANCIAL_AFFAIRS,EDUCATION,ENVIRONMENT,GENERAL_PUBLIC_SERVICES,HEALTH,HOUSING_AND_COMMUNITY_AMENITIES,PUBLIC_ORDER_AND_SAFETY,RECREATION_CULTURE_AND_RELIGION,SOCIAL_PROTECTION","NATIONAL_AUTHORITY","Delaware, USA",1,6
"Delaware","03231905",NA,"Broadvision Inc.","United States","N/A","BROADVISION (UK) LIMITED","United Kingdom","31/07/1996","62090 - Other information technology service activities","8ba56042-0dda-4d01-a306-1ef8534a8ca9",2012,104900,"AWARDED","United Kingdom Hydrographic Office","","OTHER","Delaware, USA",1,24
"Delaware","00441506",NA,"Thermo Fisher Scientific Inc.","United States","0558016","THERMO ELECTRON MANUFACTURING LIMITED","United Kingdom","30/08/1947","26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control","de8385c1-fa41-4061-8299-70a7c21e7700",2019,15660,"AWARDED","Public Health England","","","Delaware, USA",1,73
"Delaware","00441506",NA,"Thermo Fisher Scientific Inc.","United States","0558016","THERMO ELECTRON MANUFACTURING LIMITED","United Kingdom","30/08/1947","26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control","c4e761bd-86fd-4bdb-a966-2b0fc1c3c699",2014,NA,"AWARDED","Sellafield Ltd","OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS,EDUCATION,HOUSING_AND_COMMUNITY_AMENITIES","PUBLIC_BODY","Delaware, USA",1,73
"Delaware","00441506",NA,"Thermo Fisher Scientific Inc.","United States","0558016","THERMO ELECTRON MANUFACTURING LIMITED","United Kingdom","30/08/1947","26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control","e6509b18-eb8a-4c3f-a3b5-39d5bf960268",2015,NA,"AWARDED","The Chancellor, Masters and Scholars of the University of Cambridge","EDUCATION","OTHER","Delaware, USA",1,73
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","488cd5e0-ab44-4001-86c7-3d41e3c97a03",2019,43483499,"AWARDED","Hertfordshire NHS Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","8598b8b6-589f-4bf1-88ee-a639629b7b5e",2018,NA,"AWARDED","Department of Health and Social Care","HEALTH,GENERAL_PUBLIC_SERVICES,EDUCATION","NATIONAL_AUTHORITY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","16f3c5a2-9a0e-4e60-94da-c2ac126fbf1f",2016,4671915,"AWARDED","NHS Shared Business Services Ltd (NHS SBS)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS","OTHER","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","9934eb50-666f-4c6c-9c72-0d330c1e5ddf",2009,NA,"AWARDED","NHS Supply Chain acting as an agent for NHS Business Services Authority","HEALTH","NATIONAL_AGENCY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","a60ede83-12da-4474-8a56-7c7a322fa093",2009,1067322.15,"AWARDED","HSC Business Services Organisation, Procurement and Logistics Service","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","5d0804fb-c467-4d0b-9a30-29e525c39780",2015,NA,"AWARDED","North of England Commercial Procurement Collaborative (NOE CPC) (hosted by and acting through Leeds and York Partnership NHS Foundation Trust)","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","c74523cb-4ece-47b3-8184-1aadaf08c1f8",2012,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH,EDUCATION","NATIONAL_AGENCY","Delaware, USA",1,72
"Delaware","00461365",NA,"Baxter International Incorporated","United States","36-0781620","BAXTER HEALTHCARE LIMITED","United Kingdom","18/11/1948","21100 - Manufacture of basic pharmaceutical products","0e961f45-bc1a-44d1-9294-1eb183c1dddf",2012,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Delaware, USA",1,72
